DateTime,Entries,UniqueIPs
1557257768,8811,8895
1557258494,8812,8896
1557259220,8815,8899
1557259937,8816,8900
1557260671,8815,8899
1557261371,8816,8900
1557262090,8812,8896
1557262827,8807,8891
1557263537,8809,8893
1557264254,8805,8889
1557264968,8803,8887
1557265698,8802,8886
1557266467,8805,8889
1557267136,8798,8882
1557267851,8795,8879
1557268573,8791,8875
1557269297,8793,8877
1557270019,8796,8880
1557270730,8792,8876
1557271455,8792,8876
1557272172,8793,8877
1557272894,8791,8875
1557273630,8794,8878
1557274345,8798,8882
1557275050,8806,8890
1557275798,8807,8891
1557276495,8803,8887
1557277235,8806,8890
1557277934,8796,8880
1557278656,8803,8887
1557279369,8805,8889
1557280105,8803,8887
1557280816,8801,8885
1557281532,8817,8901
1557282248,8815,8899
1557282975,8816,8900
1557283691,8814,8898
1557284415,8811,8895
1557285132,8814,8898
1557285857,8815,8899
1557286570,8812,8896
1557287295,8809,8893
1557288029,8802,8886
1557288739,8803,8887
1557289460,8806,8890
1557290171,8809,8893
1557290896,8813,8897
1557291622,8815,8899
1557292335,8810,8894
1557293051,8813,8897
1557293773,8812,8896
1557294494,8811,8895
1557295227,8815,8899
1557295932,8810,8894
1557296652,8810,8894
1557297372,8809,8893
1557298094,8809,8893
1557298824,8808,8892
1557299532,8809,8893
1557300255,8809,8893
1557300968,8809,8893
1557301696,8807,8891
1557302419,8810,8894
1557303142,8803,8887
1557303851,8800,8884
1557304571,8799,8883
1557305294,8802,8886
1557306026,8802,8886
1557306731,8806,8890
1557307469,8805,8889
1557308169,8808,8892
1557308896,8807,8891
1557309611,8806,8890
1557310332,8812,8896
1557311052,8808,8892
1557311776,8817,8901
1557312493,8822,8906
1557313224,8814,8898
1557313935,8811,8895
1557314653,8817,8901
1557315373,8815,8899
1557316090,8818,8902
1557316820,8813,8897
1557317531,8814,8898
1557318251,8813,8897
1557318970,8816,8900
1557319701,8807,8891
1557320430,8810,8894
1557321351,8790,8874
1557322093,8785,8869
1557322810,8789,8873
1557323537,8788,8872
1557324255,8782,8866
1557324973,8786,8870
1557325942,8791,8875
1557326659,8790,8874
1557327372,8788,8872
1557328101,8785,8869
1557328819,8794,8878
1557329537,8792,8876
1557330277,8765,8849
1557330971,8768,8852
1557331940,8769,8853
1557332651,8767,8851
1557333371,8773,8857
1557334091,8775,8859
1557334816,8773,8857
1557335534,8777,8861
1557336256,8775,8859
1557336971,8767,8851
1557337695,8768,8852
1557339403,8771,8855
1557340090,8770,8854
1557340813,8769,8853
1557341528,8778,8862
1557342262,8783,8867
1557342998,8786,8870
1557343718,8783,8867
1557344407,8784,8868
1557345135,8779,8864
1557345851,8774,8859
1557346601,8771,8856
1557347313,8777,8862
1557348039,8777,8862
1557348754,8777,8862
1557349482,8771,8856
1557350201,8770,8855
1557350908,8771,8856
1557351613,8768,8853
1557352330,8775,8860
1557353053,8773,8858
1557353776,8772,8857
1557355731,8769,8854
1557356409,8775,8860
1557357129,8771,8856
1557357864,8769,8854
1557359244,8770,8855
1557360156,8765,8850
1557361304,8766,8851
1557362268,8757,8842
1557362916,8755,8840
1557363640,8753,8838
1557364330,8756,8841
1557365052,8762,8847
1557365768,8761,8846
1557366494,8757,8842
1557367467,8744,8829
1557368182,8741,8826
1557369139,8740,8825
1557369853,8741,8826
1557370571,8741,8826
1557371310,8740,8825
1557372259,8740,8825
1557372970,8735,8820
1557373697,8737,8822
1557374417,8746,8831
1557375153,8731,8816
1557375849,8733,8818
1557376572,8729,8814
1557377550,8731,8816
1557378256,8733,8818
1557378980,8735,8820
1557379687,8739,8824
1557380411,8737,8822
1557381140,8738,8823
1557381851,8741,8826
1557382574,8740,8825
1557383294,8737,8822
1557384030,8744,8829
1557384757,8742,8827
1557385473,8739,8824
1557386193,8744,8829
1557386913,8750,8835
1557387631,8751,8836
1557388346,8751,8836
1557389324,8756,8841
1557390026,8755,8840
1557390758,8761,8846
1557391469,8759,8844
1557392190,8756,8841
1557392909,8754,8839
1557393628,8754,8839
1557394358,8754,8839
1557395075,8753,8838
1557395789,8756,8841
1557396540,8757,8842
1557397226,8758,8843
1557397954,8758,8843
1557398673,8757,8843
1557399387,8757,8843
1557400112,8754,8840
1557400833,8752,8838
1557401571,8754,8840
1557402254,8757,8843
1557402967,8762,8848
1557403694,8764,8850
1557404408,8763,8849
1557405147,8758,8844
1557405854,8759,8845
1557406573,8756,8842
1557407296,8759,8845
1557408011,8756,8842
1557408675,8767,8853
1557409703,8778,8864
1557410411,8786,8872
1557411139,8783,8869
1557411850,8782,8868
1557412573,8778,8864
1557413291,8774,8860
1557414019,8777,8863
1557414728,8778,8864
1557415697,8781,8867
1557416410,8792,8878
1557417134,8807,8893
1557418126,8810,8896
1557418828,8817,8903
1557419558,8818,8904
1557420270,8810,8896
1557420989,8813,8899
1557421714,8810,8896
1557422447,8807,8893
1557423151,8810,8896
1557423872,8810,8896
1557424588,8813,8899
1557425305,8814,8900
1557426028,8813,8899
1557426755,8808,8894
1557427472,8808,8894
1557428185,8811,8897
1557428919,8805,8891
1557429626,8804,8890
1557430357,8800,8886
1557431074,8795,8881
1557431789,8793,8879
1557432763,8792,8878
1557433467,8787,8873
1557434193,8784,8870
1557434908,8784,8870
1557435638,8782,8868
1557436353,8778,8864
1557437054,8774,8860
1557437779,8774,8860
1557438495,8770,8856
1557439459,8767,8853
1557440170,8768,8854
1557440891,8758,8844
1557442610,8768,8854
1557443289,8766,8852
1557444018,8762,8848
1557444734,8754,8840
1557445455,8759,8845
1557446167,8754,8840
1557446896,8753,8839
1557447608,8759,8845
1557448342,8763,8849
1557449052,8755,8841
1557449770,8753,8839
1557450741,8746,8831
1557451453,8746,8831
1557452179,8753,8838
1557452890,8758,8843
1557453640,8749,8834
1557454332,8742,8827
1557455052,8746,8831
1557455773,8745,8830
1557456494,8744,8829
1557457211,8739,8824
1557458191,8736,8821
1557458887,8742,8827
1557459615,8745,8830
1557460328,8745,8830
1557461053,8746,8831
1557461771,8744,8829
1557462491,8747,8832
1557463209,8747,8832
1557463935,8749,8834
1557464655,8752,8837
1557465378,8755,8840
1557466086,8755,8840
1557466831,8751,8836
1557467546,8751,8836
1557468278,8745,8830
1557468992,8745,8830
1557469714,8747,8832
1557470428,8752,8837
1557471157,8748,8833
1557472123,8751,8836
1557472829,8751,8836
1557473561,8747,8832
1557474268,8748,8833
1557474992,8750,8835
1557475717,8755,8840
1557476429,8752,8837
1557477153,8755,8840
1557477872,8747,8831
1557478586,8754,8838
1557479316,8747,8831
1557480027,8752,8836
1557480763,8749,8833
1557481450,8755,8839
1557482172,8752,8836
1557483141,8746,8830
1557483850,8745,8829
