DateTime,AddedIPs,RemovedIPs
1557324124,43,53
1557324723,53,54
1557325322,68,48
1557325923,74,0
1557326522,44,0
1557327724,43,110
1557328323,41,74
1557328923,37,0
1557329523,46,45
1557330123,34,0
1557331322,31,136
1557332523,50,44
1557333722,32,0
1557334322,37,36
1557334923,41,0
1557336123,48,43
1557336723,50,39
1557337323,48,0
1557339124,44,88
1557339723,63,31
1557340323,60,42
1557340923,35,0
1557342123,65,32
1557343323,37,40
1557343924,51,53
1557344522,42,81
1557345123,43,0
1557345723,33,0
1557346923,53,88
1557348123,43,46
1557349322,40,74
1557350523,46,36
1557351723,38,113
1557352922,40,45
1557355323,79,115
1557355922,67,40
1557356522,64,36
1557357723,55,0
1557358922,35,76
1557359522,35,71
1557360722,40,41
1557361922,42,87
1557362523,50,0
1557363123,47,91
1557363723,49,45
1557364923,38,49
1557366123,53,79
1557366722,47,90
1557367323,39,48
1557367923,43,0
1557368523,45,35
1557369123,56,0
1557369722,50,0
1557370924,56,136
1557371523,45,40
1557372123,45,0
1557373322,31,42
1557374523,43,94
1557375723,51,93
1557376923,40,132
1557378123,40,43
1557379323,48,92
1557379923,44,0
1557380522,51,0
1557381123,56,84
1557381722,49,0
1557382923,41,92
1557384123,43,47
1557385323,74,55
1557385922,39,49
1557386523,38,0
1557387723,45,48
1557388923,42,84
1557389525,45,0
1557390125,45,59
1557391323,47,0
1557391922,43,47
1557392523,41,44
1557393724,45,44
1557394924,51,156
1557396123,44,0
1557396723,44,93
1557397322,51,53
1557397922,65,0
1557398523,42,44
1557399723,55,47
1557400324,45,39
1557400923,39,0
1557401523,44,49
1557402122,54,43
1557403322,45,0
1557404522,44,124
1557405123,37,0
1557405723,57,45
1557406323,40,48
1557406923,40,0
1557407523,32,44
1557408123,42,43
1557408723,49,41
1557409323,52,59
1557410523,40,81
1557411723,71,51
1557412923,45,182
1557414123,72,0
1557415322,37,141
1557416523,39,96
1557417122,37,0
1557417722,41,38
1557418323,52,0
1557418922,49,50
1557419523,50,0
1557420123,50,0
1557421322,56,132
1557421922,34,0
1557422523,48,0
1557423723,49,83
1557424923,36,44
1557426123,45,99
1557427322,50,100
1557427923,40,0
1557428523,41,0
1557429722,53,104
1557430323,60,49
1557430922,42,0
1557432123,54,128
1557433322,45,0
1557433923,43,45
1557434522,41,35
1557435123,52,0
1557435723,60,48
1557436923,43,42
1557437522,45,0
1557438122,39,0
1557439323,54,85
1557439923,43,0
1557440522,71,0
1557442322,47,145
1557442922,55,60
1557444122,41,58
1557444723,39,0
1557445323,39,0
1557445923,47,47
1557446524,43,33
1557447722,50,48
1557448323,37,0
1557448922,44,43
1557450123,44,70
1557451323,40,52
1557452523,41,87
1557453723,59,100
1557454323,45,0
1557454924,42,85
1557455522,47,0
1557456123,46,105
1557457323,45,0
1557457922,46,52
1557458524,33,95
1557459723,45,0
1557460923,41,90
1557462122,37,41
1557462723,41,0
1557463323,45,0
1557463922,35,46
1557464522,40,48
1557465124,42,0
1557465722,34,42
1557466323,36,33
1557466923,36,39
1557468122,51,96
1557468723,47,0
1557469322,49,0
1557469924,51,50
1557470523,38,39
1557471723,48,68
1557472922,44,96
1557474122,38,0
1557474723,53,40
1557475323,43,0
1557475923,33,51
1557476523,49,46
1557477723,36,92
1557478323,43,42
1557478923,47,0
1557479522,35,43
1557480122,39,34
1557480722,39,0
1557481323,66,0
1557481922,51,45
1557482523,44,45
1557483723,46,49
